"","scenario","biome","loc","type","period","month","n","seas_areaW_mean_abs_aqueous","seas_areaW_mean_abs_bicarbonate","seas_areaW_mean_abs_carbonate","seas_areaW_mean_abs_dic","seas_areaW_mean_abs_pCO2","seas_areaW_mean_abs_pH","seas_areaW_mean_abs_tos","seas_sd_abs_aqueous","seas_sd_abs_bicarbonate","seas_sd_abs_carbonate","seas_sd_abs_dic","seas_sd_abs_pCO2","seas_sd_abs_pH","seas_sd_abs_tos","seas_min_abs_aqueous","seas_min_abs_bicarbonate","seas_min_abs_carbonate","seas_min_abs_dic","seas_min_abs_pCO2","seas_min_abs_pH","seas_min_abs_tos","seas_max_abs_aqueous","seas_max_abs_bicarbonate","seas_max_abs_carbonate","seas_max_abs_dic","seas_max_abs_pCO2","seas_max_abs_pH","seas_max_abs_tos","seas_se_abs_aqueous","seas_se_abs_bicarbonate","seas_se_abs_carbonate","seas_se_abs_dic","seas_se_abs_pCO2","seas_se_abs_pH","seas_se_abs_tos","seas_areaW_mean_delta_aqueous","seas_areaW_mean_delta_bicarbonate","seas_areaW_mean_delta_carbonate","seas_areaW_mean_delta_dic","seas_areaW_mean_delta_pCO2","seas_areaW_mean_delta_pH","seas_areaW_mean_delta_tos","seas_sd_delta_aqueous","seas_sd_delta_bicarbonate","seas_sd_delta_carbonate","seas_sd_delta_dic","seas_sd_delta_pCO2","seas_sd_delta_pH","seas_sd_delta_tos","seas_min_delta_aqueous","seas_min_delta_bicarbonate","seas_min_delta_carbonate","seas_min_delta_dic","seas_min_delta_pCO2","seas_min_delta_pH","seas_min_delta_tos","seas_max_delta_aqueous","seas_max_delta_bicarbonate","seas_max_delta_carbonate","seas_max_delta_dic","seas_max_delta_pCO2","seas_max_delta_pH","seas_max_delta_tos","seas_se_delta_aqueous","seas_se_delta_bicarbonate","seas_se_delta_carbonate","seas_se_delta_dic","seas_se_delta_pCO2","seas_se_delta_pH","seas_se_delta_tos","p_s"
"276","ssp245","SO_SPSS","SO","SPSS","1850s","9",21560,16.4684547678664,1910.8972843203,120.034551357128,2047.40029044529,281.859757532522,8.15856165711959,2.12920832377883,1.4241197726259,55.0164710640306,13.0712346510118,59.0331132403301,6.91577084756059,0.0161728459606785,2.42451719645839,12.74964351464,1456.60119066599,70.6718247261579,1541.33410203735,242.087869262695,8.09213339487711,-1.86059594154358,21.9063446939884,2078.232921165,167.864908761921,2202.31541928758,341.54013671875,8.21926663716634,8.76138019561768,0.00969889232716955,0.374686763941899,0.0890209516785032,0.40204189286681,0.0470994912781736,0.000110144311322419,0.0165120460271834,-4.22080787846031,-49.0206272315375,18.8882504174721,-34.3531846925257,-80.9395285163878,0.0963474088254633,-0.633779849910604,0.329778209178194,6.65820884866088,2.56751103779479,4.75597905275904,6.15843477704052,0.00678891353277002,0.270996400742765,-5.55549600123021,-75.1907494112909,7.90119288965228,-60.0255589672483,-89.6261962890625,0.0452784919738765,-2.15815877914429,-2.53685203872988,4.85380710884056,30.2854610231861,16.1333852679436,-37.5824304199219,0.112056191762289,1.18203747272491,0.00224593703714154,0.0453453789184437,0.0174858980143747,0.0323903435860102,0.041941694058694,4.62355362508525e-05,0.00184560664234595,"Historical , 1850s"
"277","ssp245","SO_SPSS","SO","SPSS","2090s","1",21560,29.0361122664901,2016.20516139084,80.4928637971719,2125.73413745451,585.415575416414,7.88058780078101,6.69698291213052,2.91432046509312,52.3459030933064,11.6254880653211,57.2296226490656,23.3641528810659,0.0266182678161883,2.60414942149755,18.0493128451469,1560.67617724298,45.7404908651626,1632.97723717089,429.549879964193,7.83494442303975,-0.490356534719467,36.7186399905288,2137.77673961504,128.679353099331,2247.40218330288,645.050689697266,8.0156174659729,14.1033706665039,0.0198478252609936,0.35649900214102,0.0791747710857485,0.389759315660902,0.159120326439364,0.000181282303951825,0.0177354217871676,9.65952545410262,74.4203575561471,-29.0995590305252,54.9803239797245,214.917436561813,-0.177337041318065,1.52840924749008,1.21102252747238,12.469329239628,4.04505227755017,9.04778393519817,9.90280701991921,0.00757242243792305,0.638233771569737,4.83118482552116,29.7179284523193,-47.7646206438269,15.3830816826769,125.558103027344,-0.237004041671753,-1.15764784812927,13.2067841813601,145.494444335517,-15.5464947944011,119.304375875357,252.573458862305,-0.124256973266601,3.73607349395752,0.00824760481913256,0.0849217067355109,0.0275486144156198,0.0616194535556337,0.0674425430143686,5.15715821751681e-05,0.00434665731703472,"SSP2-4.5 , 2090s"
"278","ssp245","SO_SPSS","SO","SPSS","2090s","10",21560,31.1747242766882,2030.53066263179,73.589902561934,2135.29528947041,579.537350679597,7.87983900808943,4.37396774560191,2.57228906263729,57.6179344225713,9.2123956332233,61.4878221175217,17.5282113104494,0.0191725568572072,2.7544962164146,22.1796192278034,1570.27137313475,42.7839051874985,1640.98778603445,460.937897745768,7.8428005695343,-1.82979357242584,37.0762111933694,2154.06329098216,109.324762087233,2257.97586801336,648.022174072266,7.98431777954102,11.5552024841309,0.0175184384996448,0.392403892439482,0.0627405328114848,0.418759557737462,0.119374955292178,0.000130573683596651,0.0187593506754989,10.5667735386303,71.6178798868958,-28.1009756995758,54.0836777259503,216.647510213188,-0.182507431034127,1.49299694886775,1.07765161893081,10.9117123664115,3.13711131722302,8.2466807794614,9.47480507315147,0.00481222827303478,0.636513252736143,6.74708113545861,36.3085686059485,-41.7524543956893,20.7256506947892,126.586649169922,-0.197921323776246,-1.47135418653488,14.0190026906576,127.296433781149,-18.2845982739699,96.4261561700037,242.937556152344,-0.125817747116091,3.88974714279175,0.00733928930636052,0.0743136394712992,0.0213651305662222,0.0561635829190509,0.0645276584117448,3.27734259232042e-05,0.00433493981459241,"SSP2-4.5 , 2090s"
"279","ssp245","SO_SPSS","SO","SPSS","2090s","11",21560,30.6028739520924,2026.97217597286,75.3948630116967,2132.96991293665,579.363680837819,7.88115401184959,4.90309605848461,2.83867059632149,55.9716692168477,10.3810525607735,60.1369368461005,20.584629480951,0.0236191998965351,2.76553215609569,17.1281136539565,1566.79411380107,44.411548527344,1638.25657172668,378.428666178385,7.84084668159485,-1.80245077610016,37.0960528508953,2151.56840241891,128.39973852856,2257.22814761443,623.642348632813,8.06227814356486,12.208158493042,0.0193326158341715,0.381192090399239,0.0706996089549264,0.409559425104154,0.140190529454062,0.000160857310637568,0.018834510358521,10.2831317355282,71.9805931358493,-28.1115008923664,54.1522239790112,215.164661476489,-0.180623166518631,1.5285913338329,1.20571368600505,10.9460811561961,3.29283524136128,8.138596118161,10.138532038577,0.00593396751689235,0.625243740557558,5.02819301032814,33.6505249992013,-43.2338544915617,20.9572670186512,126.946875508626,-0.206498956680298,-1.50556969642639,13.5678271535464,123.643318498203,-16.3492164143627,94.4762140935072,234.769081420898,-0.126789474487302,3.79844093322754,0.00821144923533733,0.0745477062948506,0.0224256801084818,0.0554274780546137,0.0690479357760785,4.04129716653958e-05,0.00425818939844006,"SSP2-4.5 , 2090s"
"280","ssp245","SO_SPSS","SO","SPSS","2090s","12",21560,29.6057634160595,2020.39088996255,78.4736253251061,2128.47027870372,578.687244366054,7.88358242219655,5.81572700696806,2.99982423070812,53.7073871384467,11.45638982654,58.3786687724965,25.0754244691769,0.0277777689141753,2.69006303766777,17.0719464399958,1562.93334902053,45.8339150642202,1635.19789337126,399.199849446615,7.83879947662354,-1.53270137310028,36.9668964756678,2143.94227455634,131.720762187848,2251.79959383587,645.831173095703,8.04288503328959,13.0969648361206,0.0204301441306616,0.365771317161706,0.0780231364815694,0.397584833460967,0.170774851005812,0.000189179024802681,0.018320531922347,9.84603251483131,73.1270521787754,-28.4661355552885,54.5069491383183,212.763605620187,-0.177866171686968,1.53747715183456,1.2820742378355,11.9518717628263,3.78664028471743,8.79431589928002,10.9656315681962,0.00722706757805154,0.640283693191651,4.89460492285516,30.5099057898308,-44.9317096290232,17.455868994128,129.666045633952,-0.213621664047245,-1.45195746421814,13.4614595805194,127.352285273969,-14.3958921659936,99.7309083016603,239.957942504883,-0.125495958328247,3.5757908821106,0.00873149873151218,0.081397589980826,0.0257887132172025,0.0598932229140801,0.0746808533408966,4.92195611830135e-05,0.0043606181997303,"SSP2-4.5 , 2090s"
"281","ssp245","SO_SPSS","SO","SPSS","2090s","2",21560,28.9765845940164,2015.200164985,80.8706399518565,2125.04738953087,592.313099386725,7.87648901911996,7.09301295794202,2.8000718795811,52.2427521815467,11.3687711833593,56.9045942193829,19.8334518574292,0.0238709217362071,2.62314398558371,19.2169716848742,1561.54703876794,45.283610075644,1633.8446420933,421.239708251953,7.82333993911743,-0.0365437045693398,36.2424913459181,2134.85856099808,123.028756204902,2245.40055974835,635.876748046875,7.99509526252747,15.0794858932495,0.0190697413169941,0.355796498316666,0.0774264143501891,0.38754572674559,0.135074674011874,0.000162571648902021,0.0178647832604189,9.62985457321366,74.3393475079964,-29.2196989184443,54.7495031627658,217.165277290266,-0.177044614439767,1.53030644249452,1.15576881287016,12.8020804859102,4.26617993164321,9.10507952836221,7.51624363506997,0.00623264766650688,0.660277343719906,4.89047569221104,33.9624921817028,-46.5188068988839,19.6225073100759,122.052298278809,-0.204912821451824,-1.16062617301941,12.7788402189404,150.197243944327,-15.6471395783933,122.469201658896,239.94690246582,-0.128998880386354,3.99797534942627,0.00787130232063206,0.0871878914844742,0.029054592598658,0.0620096621599947,0.0511889794121037,4.24471170140225e-05,0.00449678389830988,"SSP2-4.5 , 2090s"
"282","ssp245","SO_SPSS","SO","SPSS","2090s","3",21560,29.2664104093666,2016.77395042319,79.8727918619124,2125.91315269447,594.454297469853,7.87451975648309,6.90595467212912,2.67783680191152,53.5268093583752,10.7576497628486,57.7262582227096,15.3107681825625,0.0201181465114322,2.66590653247886,21.2329983919591,1563.56410693276,44.2134090904631,1635.52027810411,461.89874206543,7.81229467391968,-0.165438681840897,35.7581612246481,2137.16451045869,118.694456763236,2246.81159787721,629.327568359375,7.95823844909668,15.0851240158081,0.0182372657909121,0.364541501749226,0.0732644042648775,0.393141625946317,0.104273176247751,0.000137013571882945,0.0181560153224574,9.7509934208885,73.8155240472172,-29.1382345780273,54.4282828900784,218.20058817186,-0.177515304376866,1.50719213569442,1.10200649112496,12.3606731358035,4.05119844801776,8.81941349408417,5.9827001351203,0.00577430359445055,0.631637273762358,5.40986679647831,38.3892504623209,-45.542681085044,24.2628748770339,156.994088134766,-0.208012676239014,-0.980700492858887,12.6844598186115,134.452224209154,-17.4243563248895,108.653737474518,239.498861694336,-0.149762868881226,3.98083877563477,0.00750515687423893,0.0841817100920115,0.0275904725842482,0.0600641487549786,0.0407448625822268,3.93255889732496e-05,0.00430173221789632,"SSP2-4.5 , 2090s"
"283","ssp245","SO_SPSS","SO","SPSS","2090s","4",21560,29.7220535099939,2019.52120748151,78.2116047496156,2127.45486574112,592.336178590331,7.87474366261266,6.3538625517949,2.60046154567558,55.3386386181335,10.0655326400131,59.141233283642,12.1067706906273,0.0171883251389509,2.66989262422182,22.0736103878551,1564.54084451865,42.5990016194931,1635.77515118765,514.499594726563,7.80431728363037,-0.536064982414246,35.4808890582552,2142.54334689898,116.390157338322,2250.38019537746,623.784783935547,7.91870465278626,14.6862545013428,0.017710305704096,0.376880869015512,0.0685507772363062,0.402778238698563,0.0824525209292011,0.000117060178512709,0.0181831623892732,9.95840335562487,73.2631994393442,-28.9729445027379,54.2486582922312,218.329596864368,-0.178720438132469,1.48129277351731,1.07645178107183,11.7327141733724,3.74606056480617,8.49138726729041,5.77543462542923,0.00540221554606709,0.601655598806504,5.87554141149974,40.2167826579198,-43.9057139816038,27.300898112188,166.662985229492,-0.208262634277343,-0.934661030769348,13.234457165732,120.279029197943,-17.9910184104768,101.755421747032,244.563711547852,-0.150164442062378,3.89546203613281,0.00733111787413412,0.0799050288187295,0.0255123471827921,0.0578301435011269,0.03933329179986,3.6791503015828e-05,0.00409754360765826,"SSP2-4.5 , 2090s"
"284","ssp245","SO_SPSS","SO","SPSS","2090s","5",21560,30.2110028333782,2022.86890604743,76.5118162701142,2129.59172515092,588.727917335796,7.87590545828526,5.70885657256805,2.55383534100723,56.7255601569104,9.4345139304242,60.2529095758514,10.9872106762675,0.0153664848576145,2.65409703924904,22.7817109743716,1564.17051073742,41.162312252976,1634.62205867681,524.423559570312,7.80395965576172,-1.17142510414124,35.789336279627,2146.12625652719,112.4210410347,2252.75529928812,624.874420166016,7.91109218597412,13.8497829437256,0.0173927604053118,0.386326424740103,0.0642532577169705,0.410349251241227,0.0748278167141487,0.000104652631713888,0.0180755873939389,10.1838640229994,72.7423391434583,-28.7832044968876,54.1429986695701,218.225634166605,-0.180250178925572,1.46957154821574,1.05576866741731,11.2460065805656,3.47225838029965,8.27276424989917,6.22970968511087,0.00489368478500079,0.583760617880106,6.38249456992799,39.2571328702536,-41.814141420051,27.0680648479195,162.48609375,-0.203042650222778,-0.80443263053894,13.7098132820636,118.038733374567,-17.5913480989282,93.957986503257,243.694747924805,-0.149986305236816,3.93442726135254,0.0071902566234291,0.0765903325212786,0.0236476318986444,0.0563412230137659,0.042427108047244,3.3328181186133e-05,0.00397567078731124,"SSP2-4.5 , 2090s"
"285","ssp245","SO_SPSS","SO","SPSS","2090s","6",21560,30.6572871831041,2026.03938226123,75.0566671066446,2131.75333655098,585.468304626731,7.87701247395946,5.13193294395163,2.51399304904704,57.8693336544049,8.93431646777261,61.2434022930193,11.2835971162596,0.014071111606141,2.64762040227674,23.6294775643224,1566.46127292731,40.3729798745415,1636.48471770578,513.028984375,7.80843176841736,-1.63693499565125,37.6966414185001,2148.9512536732,107.744060691301,2254.55668309051,638.635382080078,7.91043161392212,12.9860277175903,0.0171214165849272,0.394116033600329,0.0608466893750143,0.417094949460797,0.0768463408748068,9.58305607539633e-05,0.0180314786006731,10.3909580223279,72.4050349834311,-28.6132368495751,54.1827561561839,218.172473898207,-0.181668076344242,1.46234070283422,1.03697377919592,10.9927674087223,3.2823985694091,8.23270824376686,6.98463381153073,0.00451221636974313,0.589021600405365,6.90867379938941,38.8551030893354,-41.6764291534921,26.5149907219777,160.825788574219,-0.200637690226237,-0.705664455890656,14.334614175589,122.651578697987,-17.5760247477051,93.9740162649441,245.250317382813,-0.151062707901001,4.06167507171631,0.00706225503208521,0.0748656605463922,0.0223546017066059,0.0560684237043249,0.0475684788491029,3.07302107366545e-05,0.00401150043031487,"SSP2-4.5 , 2090s"
"286","ssp245","SO_SPSS","SO","SPSS","2090s","7",21560,31.0330321199028,2028.54257503716,73.9068362568105,2133.48244341387,583.413332113874,7.87753666126707,4.68514199870209,2.46881738113787,58.8160345798837,8.59283570741484,62.1855947456952,12.6489731337492,0.0135821107312693,2.65809288109119,24.6233269704887,1570.02455663617,40.1274265771128,1639.86184053019,495.150163574219,7.81705656051636,-1.76907956600189,38.7681897330372,2153.49245579108,104.88561144802,2256.04805685138,650.914373779297,7.92515581130982,12.1378650665283,0.0168137500899588,0.400563490140673,0.0585210527325266,0.423511701285769,0.0861451619671604,9.25002461804025e-05,0.0181028008632892,10.5542179409698,72.0698021414291,-28.4238291551937,54.2001909272052,218.240791624245,-0.182695346855063,1.46285537750356,1.01246823914053,10.8206033973594,3.14754520964813,8.20881632912538,7.96762539757826,0.00430054818668886,0.608160169620604,7.34446514640333,38.6071324790255,-41.5856086436809,26.4184682543689,150.567661132812,-0.200083557764691,-0.789059573784471,14.6599642815929,127.199688168737,-17.7462339592297,97.943757599473,249.968139648438,-0.145076808929442,4.04577827453613,0.00689536134871328,0.0736931466603283,0.0214361900382762,0.0559057090843527,0.0542630910122422,2.92886557803985e-05,0.004141842642875,"SSP2-4.5 , 2090s"
"287","ssp245","SO_SPSS","SO","SPSS","2090s","8",21560,31.3100107009341,2030.71048381983,73.1391121814332,2135.1596067022,582.129422885337,7.87788045674514,4.37172547375534,2.4471673908473,59.0439851289041,8.45434454719328,62.4590804451079,14.3361533129675,0.0139462528956553,2.68977127409068,25.0117998116785,1573.89142739791,40.5843947761479,1643.90578649617,481.511696777344,7.82583322525024,-1.79936003684998,39.4973014597466,2159.27057548699,103.933694485344,2259.49812946642,655.597534179688,7.93665391921997,11.5876712799072,0.0166663039771046,0.402115935288451,0.0575778660167233,0.425374261164938,0.097635613268598,9.49802171154664e-05,0.0183185448819494,10.6761568127704,71.8733340939411,-28.2949053546956,54.254585552016,218.42186016477,-0.18349689847258,1.46731152871281,1.00747021709782,10.6744815376782,3.05708069164525,8.1569515897552,8.77773635484742,0.00427040844347574,0.624719977854787,7.54103779045099,37.7654812805115,-41.5080716337212,25.4670990888776,137.736885375977,-0.202935028076174,-0.966905325651169,14.769304185737,127.084953669869,-17.6401025568581,97.6340927856045,258.220947265625,-0.134834518432621,4.13146257400513,0.00686132258415645,0.072697991469778,0.0208200862270628,0.0555524870222781,0.0597803088043427,2.90833906546616e-05,0.00425462234027767,"SSP2-4.5 , 2090s"
"288","ssp245","SO_SPSS","SO","SPSS","2090s","9",21560,31.3730080092413,2031.57711851665,72.9712281615195,2135.92135468741,580.453171980456,7.87885572196971,4.23447450284803,2.45436884273612,58.6217127667723,8.59809069543352,62.1943753422856,15.7709999704352,0.0157818638913303,2.72392951036884,25.2273853984242,1573.61129707389,41.2526683557702,1643.78675127486,473.900026245117,7.8341534614563,-1.81537747383118,39.6981780511519,2160.5663752636,105.636135122592,2260.76772456001,673.550500488281,7.94334392547607,11.3402614593506,0.0167153490839921,0.399240071718701,0.0585568415502606,0.423571501074056,0.107407560477167,0.000107481548635352,0.0185511777419911,10.6837453629146,71.6592069648123,-28.1750727781365,54.1678795495904,217.653885931546,-0.183358526324421,1.47148632915859,1.01991272366175,10.6872238718318,3.06180136647879,8.15282272474153,9.33908476791291,0.00456680693955525,0.641282349865131,7.61633194635324,38.0470774878238,-41.4400733563897,24.6195383002737,130.533467407227,-0.198320102691651,-1.33280339837074,14.7302609469971,126.267444596424,-18.0506363349813,96.4930947202688,262.10422668457,-0.128989391326905,4.04737758636475,0.00694606161647896,0.0727847724620286,0.0208522361331326,0.0555243676056597,0.0636033424571308,3.11019969226649e-05,0.00436741949814218,"SSP2-4.5 , 2090s"
"289","ssp245","SO_STSS","SO","STSS","1850s","1",15878,11.1558535828867,1794.69799298872,185.388082638264,1991.24192920987,279.300768059573,8.17210160967756,13.3124974358907,1.65751019139741,55.4835733498343,31.0790577749585,51.5458563265383,18.5795550090104,0.0302197265586112,3.5161147257679,7.59915450984898,1597.21808717735,118.359488006253,1739.93813352843,184.844228108724,7.91875120162964,5.98976039886475,20.3070995927786,2004.21121215352,269.157212406934,2152.41985423686,560.378970947266,8.31722294489543,24.211446762085,0.013154014267829,0.440318086284919,0.246643653549921,0.409068332180276,0.147447498631904,0.000239823994075554,0.0279039148658756,-2.84877791843388,-64.6935730990889,24.6779621440575,-42.8643888734653,-81.4891446049584,0.0930339606896979,-0.908890650760912,0.486015740513891,11.0719656216143,5.1524087084079,6.60449713651963,7.93163880237711,0.00717162686899777,0.380693290808674,-6.19230195114805,-135.740728655148,-1.3200231552957,-129.979425557623,-181.517066040039,0.0322345924377441,-4.79483318328857,-1.09763680489056,-22.5650302335384,42.4907573659797,-14.5702729059001,-43.884391784668,0.152988243103028,0.379347801208496,0.00385702484261611,0.0878672086093422,0.0408895571296273,0.0524133426246822,0.0629455496052027,5.69140887627425e-05,0.00302118503099051,"Historical , 1850s"
