"","X","FINAL_TREAT","TIME_TREAT","Study_DOI","CO2_mean","HCO3_mean","CO3_mean","Temp_mean","DIC_mean","pHT_mean","Temp_sd","CO2_sd","CO3_sd","HCO3_sd","DIC_sd","pHT_sd","ocean_relevant","scenario","biome","loc","type","period","miss_co2_dir","miss_hco3_dir","miss_co3_dir","miss_pH_dir","miss_temp_dir","miss_cooccurrence","miss_high","miss_low","dir","category"
"538",587,"19.04","No Comment","10.1594/PANGAEA.869122",19.04,2197.93,128.47,-1.8,2345.44,8.17987853731429,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"539",588,"19.05","No Comment","10.1594/PANGAEA.835214",19.05,1890.51,142.74,25,2052.3,7.84391820559739,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","SP_STPS","SP","STPS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"540",589,"19.2","No Comment","10.1594/PANGAEA.861380",19.2,2203.2,163.7,15,2386.1,7.99999562543407,0,0,0,0,0,0,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"541",590,"19.2","No Comment","10.1594/PANGAEA.920269",19.2,2203.2,163.7,15,2386.1,7.99999562543407,0,0,0,0,0,0,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"542",591,"19.25","No Comment","10.1594/PANGAEA.869122",19.25,2222.76,129.92,-1.8,2371.93,8.17987410914782,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"543",592,"19.29","No Comment","10.1594/PANGAEA.869122",19.29,2175.85,124.28,-1.8,2319.42,8.16986296219292,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"544",593,"19.33","No Comment","10.1594/PANGAEA.869122",19.33,2206.355,127.51,-1.8,2353.195,8.17487347061859,0,0,4.14364573775317,35.8291006027224,39.9727463404757,0.00706275526545023,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"545",594,"19.4","No Comment","10.1594/PANGAEA.887739",19.4,2042.15,148.63,20,2210.18,7.90856559353157,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","NA_STSS",NA,"STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"546",595,"19.43","No Comment","10.1594/PANGAEA.869122",19.43,2192.48,125.23,-1.8,2337.14,8.1698634102239,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"547",596,"19.44","No Comment","10.1594/PANGAEA.834251",19.44,2005.73,122.83,10,2148,8.00042772282918,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","SO_STSS","SO","STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"548",597,"19.45","No Comment","10.1594/PANGAEA.869122",19.45,2194.23,125.33,-1.8,2339.01,8.16986356116137,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"549",598,"19.5","No Comment","10.1594/PANGAEA.869122",19.5,2199.82,125.65,-1.8,2344.97,8.16986601677002,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"550",599,"19.52","No Comment","10.1594/PANGAEA.869122",19.52,2202.01,125.78,-1.8,2347.31,8.16988297351346,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"551",600,"19.53","No Comment","10.1594/PANGAEA.892370",19.53,1963.99,109.52,6,2093.04,8.02872155675443,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","SO_SPSS","SO","SPSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"552",601,"19.53, Temp2","No Comment","10.1594/PANGAEA.892370",19.53,1963.99,109.52,6.3,2093.04,8.02350262846013,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","SO_SPSS","SO","SPSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"553",602,"19.57","No Comment","10.1594/PANGAEA.887739",19.57,2042.92,147.46,20,2209.95,7.9049696238742,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","NA_STSS",NA,"STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"554",603,"19.62","No Comment","10.1594/PANGAEA.869122",19.62,2162.95,120.73,-1.8,2303.3,8.15985939050398,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"555",604,"19.63","No Comment","10.1594/PANGAEA.726883",19.63,1912.25,115.26,15,2047.14,7.90913481458598,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","SO_STSS","SO","STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"556",605,"19.63","No Comment","10.1594/PANGAEA.869122",19.63,2214.72,126.5,-1.8,2360.85,8.16986236797622,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"557",606,"19.68","No Comment","10.1594/PANGAEA.861255",19.68,3521.32,395.68,15,3936.68,8.17963947457205,0,0,0,0,0,0,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,"high","high",NA,NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"558",607,"19.68","No Comment","10.1594/PANGAEA.869122",19.68,2220.76,126.85,-1.8,2367.29,8.16987951518543,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"559",608,"19.77","No Comment","10.1594/PANGAEA.892370",19.77,2004,107.22,2,2130.99,8.08106218551148,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","SO_SPSS","SO","SPSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"560",609,"19.77, Temp2","No Comment","10.1594/PANGAEA.892370",19.77,2004,107.22,2.2,2130.99,8.07751364722609,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","SO_SPSS","SO","SPSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"561",610,"19.8","No Comment","10.1594/PANGAEA.883475",19.8,2095.36,164.79,24,2279.95,7.87759780535515,0,0,0,0,0,0,TRUE,"ssp245","NA_STSS",NA,"STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"562",611,"19.83","No Comment","10.1594/PANGAEA.834251",19.83,1938.97,144.19,25,2102.99,7.83731554427645,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","SP_STPS","SP","STPS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"563",612,"19.84","No Comment","10.1594/PANGAEA.949280",19.84,1894.52,117.08,15,2031.44,7.91998438831729,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","SO_STSS","SO","STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"564",613,"19.96","No Comment","10.1594/PANGAEA.892370",19.96,1979.9,108.89,6,2108.75,8.02271213596246,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","SO_SPSS","SO","SPSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"565",614,"19.96, Temp2","No Comment","10.1594/PANGAEA.892370",19.96,1979.9,108.89,6.3,2108.75,8.01749320766815,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","SO_SPSS","SO","SPSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"566",616,"1N HL 1000","at the beginning","10.1594/PANGAEA.913444",38.88,2152.38,73.74,9.9,2265,7.74988820941122,NA,NA,NA,NA,NA,NA,TRUE,"ssp585","SO_STSS","SO","STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"567",617,"1N HL 1000","at the end","10.1594/PANGAEA.913444",35.69,2130.6,78.71,9.9,2245,7.78263201376382,NA,NA,NA,NA,NA,NA,TRUE,"ssp585","SO_STSS","SO","STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"568",619,"1N HL 1000, Temp2","at the beginning","10.1594/PANGAEA.913444",38.88,2152.38,73.74,15,2265,7.66378505429335,0,0,0,0,0,0,TRUE,"ssp585","SO_STSS","SO","STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"569",620,"1N HL 1000, Temp2","at the end","10.1594/PANGAEA.913444",35.69,2130.6,78.71,15,2245,7.69652885864594,0,0,0,0,0,0,TRUE,"ssp585","SO_STSS","SO","STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"570",622,"1N HL 400","at the beginning","10.1594/PANGAEA.913444",15.66,1970.87,153.47,9.4,2140,8.11502314199893,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","NA_SPSS",NA,"SPSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"571",623,"1N HL 400","at the end","10.1594/PANGAEA.913444",13.93,1937.34,166.73,9.4,2118,8.15846553252231,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","NA_SPSS",NA,"SPSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"572",625,"1N HL 400, Temp2","at the beginning","10.1594/PANGAEA.913444",15.66,1970.87,153.47,15,2140,8.02036638320404,0,0,0,0,0,0,TRUE,"ssp245","SO_STSS","SO","STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"573",626,"1N HL 400, Temp2","at the end","10.1594/PANGAEA.913444",13.93,1937.34,166.73,15,2118,8.06380877372742,0,0,0,0,0,0,TRUE,"ssp245","SO_STSS","SO","STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"574",628,"1N LL 1000","at the beginning","10.1594/PANGAEA.913444",40.76,2150.99,70.25,11.9,2262,7.6950995800061,NA,NA,NA,NA,NA,NA,TRUE,"ssp585","SO_STSS","SO","STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"575",629,"1N LL 1000","at the end","10.1594/PANGAEA.913444",33.4,2101.75,81.86,11.9,2217.01,7.77158232699655,NA,NA,NA,NA,NA,NA,TRUE,"ssp585","SO_STSS","SO","STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"576",631,"1N LL 1000, Temp2","at the beginning","10.1594/PANGAEA.913444",40.76,2150.99,70.25,15,2262,7.64300880616457,0,0,0,0,0,0,TRUE,"ssp585","SO_STSS","SO","STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"577",632,"1N LL 1000, Temp2","at the end","10.1594/PANGAEA.913444",33.4,2101.75,81.86,15,2217.01,7.71949155315503,0,0,0,0,0,0,TRUE,"ssp585","SO_STSS","SO","STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"578",634,"1N LL 400","at the beginning","10.1594/PANGAEA.913444",15.55,1962.22,153.23,15.4,2131,8.01493034112105,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","SO_STSS","SO","STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"579",635,"1N LL 400","at the end","10.1594/PANGAEA.913444",14.29,1925.17,160.54,15.4,2100,8.04344841071181,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","SO_STSS","SO","STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"580",637,"1N LL 400, Temp2","at the beginning","10.1594/PANGAEA.913444",15.55,1962.22,153.23,15,2131,8.02159697255495,0,0,0,0,0,0,TRUE,"ssp245","SO_STSS","SO","STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"581",638,"1N LL 400, Temp2","at the end","10.1594/PANGAEA.913444",14.29,1925.17,160.54,15,2100,8.05011504214571,0,0,0,0,0,0,TRUE,"ssp245","SO_STSS","SO","STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"582",639,"2","No Comment","10.1594/PANGAEA.727288",26.3975,3919.265,391.8525,20,4337.515,8.04864405021886,0,18.3716436844031,282.272507856622,2763.65754141741,3062.29539916819,0.0435784369813298,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,"high","high",NA,NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"583",640,"2","No Comment","10.1594/PANGAEA.837755",55.746,2171.884,65.51,26,2293.14,7.4295076690056,0,0.982995422166349,0.629603049547886,10.630316552201,11.1167891047729,0.0057833362469545,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,"low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"584",641,"2","No Comment","10.1594/PANGAEA.959616",17.37,2001.36,161.27,20,2180,7.9527751248605,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","NA_STSS",NA,"STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"585",642,"2, Temp2","No Comment","10.1594/PANGAEA.837755",55.746,2171.884,65.51,26,2293.14,7.4295076690056,0,0.982995422166349,0.629603049547886,10.630316552201,11.1167891047729,0.0057833362469545,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,"low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"586",643,"2.03","No Comment","10.1594/PANGAEA.835214",2.03,1186.19,448.98,15,1637.2,8.70707360608454,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","low","low","high","high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"587",644,"2.04","No Comment","10.1594/PANGAEA.849402",2.04,1144.17,448.69,20,1594.9,8.64000258850503,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","low","low","high","high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"588",646,"2.09","No Comment","10.1594/PANGAEA.849402",2.09,1146.79,439.48,20,1588.36,8.63000197305682,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","low","low","high","high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"589",648,"2.13","No Comment","10.1594/PANGAEA.849402",2.13,1166.99,447.22,20,1616.34,8.63000083716511,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","low","low","high","high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"590",650,"2.18","No Comment","10.1594/PANGAEA.849402",2.18,1168.42,437.57,20,1608.17,8.6199953111352,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","low","low","high","high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"591",652,"2.24","No Comment","10.1594/PANGAEA.849402",2.24,1182.54,392.15,15,1576.93,8.64963724839727,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","low","low","high","high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"592",654,"2.25","No Comment","10.1594/PANGAEA.849402",2.25,1176.97,430.74,20,1609.96,8.60999656500186,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","low","low","high","high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"593",656,"2.31","No Comment","10.1594/PANGAEA.849402",2.31,1220.22,404.65,15,1627.18,8.6496422746508,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","low","low","high","high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"594",658,"2.33","No Comment","10.1594/PANGAEA.849402",2.33,1192,426.32,20,1620.65,8.60000620628812,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","low","low","high","high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"595",660,"2.34","No Comment","10.1594/PANGAEA.849402",2.34,1207.63,391.36,15,1601.33,8.6396434110426,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","low","low","high","high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"596",662,"2.39","No Comment","10.1594/PANGAEA.849402",2.39,1202.49,380.82,15,1585.7,8.62963914419825,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","low","low","high","high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"597",664,"2.4","No Comment","10.1594/PANGAEA.849402",2.4,1200.43,419.56,20,1622.39,8.59000399083763,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","low","low","high","high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"598",666,"2.46","No Comment","10.1594/PANGAEA.849402",2.46,1210.18,374.53,15,1587.17,8.61963750821999,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","low","low","high","high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"599",668,"2.47","No Comment","10.1594/PANGAEA.849402",2.47,1217.32,376.74,15,1596.53,8.61963784504554,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","low","low","high","high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"600",670,"2.48","No Comment","10.1594/PANGAEA.849402",2.48,1215.845,395.705,17.5,1614.03,8.59982071554964,3.53553390593274,0,25.4487730549039,6.51245345472813,18.9363196001757,0.0280277961680094,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","low","low","high","high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"601",672,"2.55","No Comment","10.1594/PANGAEA.849402",2.55,1254.72,388.32,15,1645.59,8.61964380730272,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","low","low","high","high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"602",674,"2.58","No Comment","10.1594/PANGAEA.849402",2.58,1213.91,358.78,15,1575.27,8.59964260538224,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","low","low","high","high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"603",676,"2.59","No Comment","10.1594/PANGAEA.849402",2.59,1237.6,413.08,20,1653.27,8.57000062211705,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","low","low","high","high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"604",678,"2.61","No Comment","10.1594/PANGAEA.835214",2.61,1271.75,433.64,20,1708,8.57927434390515,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","low","low","high","high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"605",679,"2.61","No Comment","10.1594/PANGAEA.849402",2.61,1251.955,398.16,17.5,1652.725,8.58982087763256,3.53553390593274,0,24.9608693758851,8.73276874765396,16.2281006282311,0.0280304875895726,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","low","low","high","high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"606",681,"2.64","No Comment","10.1594/PANGAEA.849402",2.64,1241.01,366.79,15,1610.44,8.59964307464482,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","low","low","high","high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"607",683,"2.65","No Comment","10.1594/PANGAEA.849402",2.65,1247.37,368.67,15,1618.69,8.59964337308268,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","low","low","high","high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"608",685,"2.71","No Comment","10.1594/PANGAEA.849402",2.71,1237.03,394.31,20,1634.05,8.55000431360101,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","low","low","high","high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"609",687,"2.87","No Comment","10.1594/PANGAEA.849402",2.87,1291.36,364.49,15,1658.72,8.57963915666004,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","low","low","high","high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"610",689,"2.88","No Comment","10.1594/PANGAEA.849402",2.88,1284.6,400.15,20,1687.63,8.54000165801137,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","low","low","high","high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"611",691,"2.98","No Comment","10.1594/PANGAEA.849402",2.98,1295.11,394.24,20,1692.33,8.53000078387841,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","low","low","high","high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"612",693,"20.08","No Comment","10.1594/PANGAEA.869122",20.08,2213.59,123.56,-1.8,2357.23,8.15987138546348,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"613",694,"20.11","No Comment","10.1594/PANGAEA.949913",20.11,1862.8,110.09,17,1993,7.86737267537115,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","NP_STSS","NP","STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"614",695,"20.15","No Comment","10.1594/PANGAEA.835214",20.15,1982.26,126.19,15,2128.6,7.93286519185299,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","SO_STSS","SO","STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"615",696,"20.15","No Comment","10.1594/PANGAEA.869122",20.15,2221.21,123.98,-1.8,2365.34,8.1598526820199,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"616",697,"20.16","No Comment","10.1594/PANGAEA.887739",20.16,2048.53,143.9,20,2212.59,7.8931652199707,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","NA_STSS",NA,"STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"617",698,"20.17","No Comment","10.1594/PANGAEA.869122",20.17,2223.63,124.12,-1.8,2367.92,8.15986991226746,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"618",699,"20.18","No Comment","10.1594/PANGAEA.849402",20.18,1888.64,120.02,20,2028.84,7.84965119340571,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","NP_STSS","NP","STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"619",701,"20.25","No Comment","10.1594/PANGAEA.869122",20.25,2233.02,124.64,-1.8,2377.91,8.15985549751463,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"620",702,"20.31","No Comment","10.1594/PANGAEA.835214",20.31,2017.93,120.76,10,2159,7.99041274877541,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","SO_STSS","SO","STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"621",703,"20.39","Mean","10.1594/PANGAEA.733912",20.39,1922.89,123.725,19,2067.005,7.87138934260268,0,0,0,0,0,0,TRUE,"ssp245","NP_STSS","NP","STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"622",704,"20.48","No Comment","10.1594/PANGAEA.869122",20.48,2206.9,120.38,-1.8,2347.76,8.14986235434428,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"623",705,"20.51","No Comment","10.1594/PANGAEA.869122",20.51,2210.07,120.55,-1.8,2351.13,8.14985185533744,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"624",706,"20.52","No Comment","10.1594/PANGAEA.892370",20.52,2007.53,108.9,6,2136.95,8.01673322957255,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","SO_SPSS","SO","SPSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"625",707,"20.52, Temp2","No Comment","10.1594/PANGAEA.892370",20.52,2007.53,108.9,6.3,2136.95,8.01151430127825,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","SO_SPSS","SO","SPSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
